SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,53 Crystal Ridge Dr,Ellington,CT,06029,399900,3,2.0,Crystal Lake,2360,130680,2006,14,169,,Active,,,http://www.redfin.com/CT/Ellington/53-Crystal-Ridge-Dr-06029/home/54248451,Smart MLS,170278681,N,Y,41.9259331,-72.3646646
MLS Listing,,Single Family Residential,80 Lake Rd,Columbia,CT,06237,349900,2,2.5,Columbia,1600,24829,2005,14,219,,Active,,,http://www.redfin.com/CT/Columbia/80-Lake-Rd-06237/home/53775667,Smart MLS,170278693,N,Y,41.7032435,-72.3306459
MLS Listing,,Single Family Residential,3 Ogden View Dr,Vernon,CT,06066,429900,4,2.5,Vernon,2500,20037,2009,14,172,,Active,,,http://www.redfin.com/CT/Vernon/3-Ogden-View-Dr-06066/home/54337022,Smart MLS,170278523,N,Y,41.8471592,-72.4674694
MLS Listing,,Vacant Land,149-149R Conantville Rd,Mansfield,CT,06250,1799900,,,Conantville,,1344697,,15,,,Active,,,http://www.redfin.com/CT/Mansfield-Center/149-Conantville-Rd-06250/unit-149A/home/53790074,Smart MLS,170275972,N,Y,41.7389103,-72.2028883
MLS Listing,,Single Family Residential,325 Kelly Rd Unit T3,Vernon,CT,06066,27000,2,2.0,Vernon Village,924,,1988,15,29,,Active,,,http://www.redfin.com/CT/Vernon/325-Kelly-Rd-06066/unit-T3/home/54342244,Smart MLS,170278419,N,Y,41.825262,-72.5032835
MLS Listing,,Single Family Residential,485 Old Stafford Rd,Tolland,CT,06084,213800,3,1.0,Tolland,1008,41817,1964,15,212,,Active,,,http://www.redfin.com/CT/Tolland/485-Old-Stafford-Rd-06084/home/54109403,Smart MLS,170278385,N,Y,41.9035474,-72.3524101
MLS Listing,,Single Family Residential,7 Ogden View Dr,Vernon,CT,06066,410000,3,2.5,Ogden View Estates,2774,20473,2010,15,148,,Active,,,http://www.redfin.com/CT/Vernon/7-Ogden-View-Dr-06066/home/54336985,Smart MLS,170278174,N,Y,41.8474209,-72.468339
MLS Listing,,Vacant Land,172 Vernon Ave,Vernon,CT,06066,250000,,,Vernon,,121967,,15,,,Active,,,http://www.redfin.com/CT/Vernon/172-Vernon-Ave-06066/home/54344967,Smart MLS,170277910,N,Y,41.8529348,-72.4514719
MLS Listing,,Multi-Family (2-4 Unit),54 Prospect St,Vernon,CT,06066,190000,0,,Rockville,3300,10454,1900,15,58,,Active,,,http://www.redfin.com/CT/Vernon/54-Prospect-St-06066/home/54345690,Smart MLS,170277926,N,Y,41.8698369,-72.4471964
MLS Listing,,Vacant Land,443 Shenipsit Lake Rd,Tolland,CT,06084,69900,,,Tolland,,265280,,15,,,Active,,,http://www.redfin.com/CT/Tolland/443-Shenipsit-Lake-Rd-06084/home/166887836,Smart MLS,170277188,N,Y,41.8971527,-72.4204555
